Bauwerk Name;Bauwerkselement Name;Bauwerkselement Typ;Bauwerkselement Nummer;Bauwerkselement Niveau;X-Koordinate;Y-Koordinate;Bauwerksreferenzort Nummer;Bauwerkselement Exportnummer
S+U Jungfernheide Bhf (Berlin);Unterführung Treppe zum S-Bahnsteig Gleis 5+6;Zwischenpunkt;4;0;13,298011;52,530215;20201;300159004
S+U Jungfernheide Bhf (Berlin);Zugang am Parkplatz Max-Dohrn-Straße Rampe zur Bahnhofshalle;Zwischenpunkt;9;0;13,300542;52,530724;20201;300159009
S+U Jungfernheide Bhf (Berlin);Zugang am Parkplatz Max-Dohrn-Straße Treppe West zur Bahnhofshalle;Zwischenpunkt;8;0;13,300503;52,530657;20201;300159008
S+U Jungfernheide Bhf (Berlin);Zugang Max-Dohrn-Straße Treppe zur Bahnhofshalle;Zwischenpunkt;57;0;13,300871;52,530720;20201;300159057
S+U Jungfernheide Bhf (Berlin);Zugang Olbersstraße Rampe zur Bahnhofshalle;Zwischenpunkt;7;0;13,300602;52,530144;20201;300159007
S+U Jungfernheide Bhf (Berlin);Zugang Olbersstraße Treppe West zur Bahnhofshalle;Zwischenpunkt;6;0;13,300688;52,530162;20201;300159006
S+U Jungfernheide Bhf (Berlin);Zugang Olbersstraße Treppe zur Bahnhofshalle;Zwischenpunkt;52;0;13,300906;52,530195;20201;300159052
S+U Jungfernheide Bhf (Berlin);Zugang Olberstraße Treppe Ost zur Bahnhofshalle;Zwischenpunkt;53;0;13,301046;52,530205;20201;300159053
S+U Jungfernheide Bhf (Berlin);Zugangsbereich Gallesteig;Zugang;51;0;13,301124;52,530087;20201;300159051
S+U Jungfernheide Bhf (Berlin);Zugangsbereich Max-Dohrn-Straße am Parkplatz;Zugang;55;0;13,300382;52,530988;20201;300159055
S+U Jungfernheide Bhf (Berlin);Zugangsbereich Max-Dohrn-Straße Ost;Zugang;56;0;13,300782;52,531038;20201;300159056
S+U Jungfernheide Bhf (Berlin);Zugangsbereich Max-Dohrn-Straße zur Unterführung;Zugang;49;0;13,297822;52,530591;20201;300159049
S+U Jungfernheide Bhf (Berlin);Zugangsbereich Olbersstraße;Zugang;50;0;13,300049;52,529630;20201;300159050
S+U Jungfernheide Bhf (Berlin);Zugangsbereich Olbersstraße zur Unteführung;Zugang;48;0;13,298133;52,529705;20201;300159048
S+U Karl-Bonhoeffer-Nervenklinik (Berlin);Bahnhofshalle, Treppe zum Bahnsteig Gleis 2;Zwischenpunkt;28;0;13,329184;52,577978;96458;300162028
S+U Karl-Bonhoeffer-Nervenklinik (Berlin);Bahnsteig, Treppe zur Bahnhofshalle;Zwischenpunkt;51;1;13,329025;52,577979;96458;300162051
S+U Karl-Bonhoeffer-Nervenklinik (Berlin);Bahnsteig U8, Aufzug zum Zugang Oranienburger Straße;Zwischenpunkt;85;-3;13,333521;52,578518;96458;300162085
S+U Karl-Bonhoeffer-Nervenklinik (Berlin);Bahnsteig U8, Rolltreppe vom Zwischengeschoss;Zwischenpunkt;80;-3;13,333305;52,579152;96458;300162080
S+U Karl-Bonhoeffer-Nervenklinik (Berlin);Bahnsteig U8, Rolltreppe zum Zwischengeschoss;Zwischenpunkt;84;-3;13,333504;52,578597;96458;300162084
S+U Karl-Bonhoeffer-Nervenklinik (Berlin);Bahnsteig U8, Treppe zum Zwischengeschoss;Zwischenpunkt;79;-3;13,333283;52,579149;96458;300162079
S+U Karl-Bonhoeffer-Nervenklinik (Berlin);Bahnsteig U8, Treppe zum Zwischengeschoss;Zwischenpunkt;83;-3;13,333482;52,578593;96458;300162083
S+U Karl-Bonhoeffer-Nervenklinik (Berlin);Bushalt Oranienburger Straße ht. Blunckstraße;Zugang und ÖV;3;0;13,333394;52,579362;96458;300162003
S+U Karl-Bonhoeffer-Nervenklinik (Berlin);Bushalt Oranienburger Straße vor ggü. Blunckstraße;Zugang und ÖV;4;0;13,333143;52,579439;96458;300162004
S+U Karl-Bonhoeffer-Nervenklinik (Berlin);S-Bahnsteig Gleis 2;ÖV;50;1;13,328994;52,578017;96458;300162050
S+U Karl-Bonhoeffer-Nervenklinik (Berlin);S+U Karl-Bonhoeffer-Nervenklinik (Berlin);Bauwerk;162;;13,332921;52,578169;96458;900096458
S+U Karl-Bonhoeffer-Nervenklinik (Berlin);Treppenabsatz, Treppe zum Zugang Oranienburger Straße;Zwischenpunkt;30;-1;13,332802;52,578617;96458;300162030
S+U Karl-Bonhoeffer-Nervenklinik (Berlin);Treppenabsatz, Treppen zum Zwischengeschoss;Zwischenpunkt;31;-1;13,332775;52,578642;96458;300162031
S+U Karl-Bonhoeffer-Nervenklinik (Berlin);U Bahnsteig Gleis 1;ÖV;81;-3;13,333269;52,578946;96458;300162081
S+U Karl-Bonhoeffer-Nervenklinik (Berlin);U Bahnsteig Gleis 2;ÖV;82;-3;13,333468;52,578962;96458;300162082
S+U Karl-Bonhoeffer-Nervenklinik (Berlin);Zugang Oranienburger Straße, Aufzug zum Bahnsteig U8;Zugang;25;0;13,333521;52,578518;96458;300162025
S+U Karl-Bonhoeffer-Nervenklinik (Berlin);Zugang Oranienburger Straße, Rolltreppe vom Zwischengeschoss;Zugang;21;0;13,333008;52,579369;96458;300162021
S+U Karl-Bonhoeffer-Nervenklinik (Berlin);Zugang Oranienburger Straße, Rolltreppe vom Zwischengeschoss;Zugang;24;0;13,333547;52,579195;96458;300162024
S+U Karl-Bonhoeffer-Nervenklinik (Berlin);Zugang Oranienburger Straße, Treppe zum Zwischengeschoss;Zugang;20;0;13,332849;52,578611;96458;300162020
S+U Karl-Bonhoeffer-Nervenklinik (Berlin);Zugang Oranienburger Straße, Treppe zum Zwischengeschoss;Zugang;22;0;13,333035;52,579366;96458;300162022
S+U Karl-Bonhoeffer-Nervenklinik (Berlin);Zugang Oranienburger Straße, Treppe zum Zwischengeschoss;Zugang;23;0;13,333513;52,579198;96458;300162023
S+U Karl-Bonhoeffer-Nervenklinik (Berlin);Zugang Oranienburger Straße, Treppe zum Zwischengeschoss;Zugang;26;0;13,333368;52,578517;96458;300162026
S+U Karl-Bonhoeffer-Nervenklinik (Berlin);Zugang Saalmannstraße zur Bahnhofshalle;Zugang;27;0;13,329380;52,577906;96458;300162027
S+U Karl-Bonhoeffer-Nervenklinik (Berlin);Zwischengeschoss, Rolltreppe vom Bahnsteig U8;Zwischenpunkt;47;-2;13,333458;52,578730;96458;300162047
S+U Karl-Bonhoeffer-Nervenklinik (Berlin);Zwischengeschoss, Rolltreppe zum Bahnsteig U8;Zwischenpunkt;44;-2;13,333356;52,579022;96458;300162044
S+U Karl-Bonhoeffer-Nervenklinik (Berlin);Zwischengeschoss, Rolltreppe zum Zugang Oranienburger Straße;Zwischenpunkt;41;-2;13,332973;52,579247;96458;300162041
S+U Karl-Bonhoeffer-Nervenklinik (Berlin);Zwischengeschoss, Rolltreppe zum Zugang Oranienburger Straße;Zwischenpunkt;46;-2;13,333499;52,579054;96458;300162046
S+U Karl-Bonhoeffer-Nervenklinik (Berlin);Zwischengeschoss, Treppe zum Bahnsteig U8;Zwischenpunkt;43;-2;13,333337;52,579019;96458;300162043
S+U Karl-Bonhoeffer-Nervenklinik (Berlin);Zwischengeschoss, Treppe zum Bahnsteig U8;Zwischenpunkt;48;-2;13,333439;52,578727;96458;300162048
S+U Karl-Bonhoeffer-Nervenklinik (Berlin);Zwischengeschoss, Treppe zum Zugang Oranienburger Straße;Zwischenpunkt;40;-2;13,332821;52,578784;96458;300162040
S+U Karl-Bonhoeffer-Nervenklinik (Berlin);Zwischengeschoss, Treppe zum Zugang Oranienburger Straße;Zwischenpunkt;42;-2;13,332993;52,579245;96458;300162042
S+U Karl-Bonhoeffer-Nervenklinik (Berlin);Zwischengeschoss, Treppe zum Zugang Oranienburger Straße;Zwischenpunkt;45;-2;13,333480;52,579056;96458;300162045
S+U Karl-Bonhoeffer-Nervenklinik (Berlin);Zwischengeschoss, Treppe zum Zugang Oranienburger Straße;Zwischenpunkt;49;-2;13,333397;52,578621;96458;300162049
S+U Lichtenberg Bhf (Berlin);Bahnhofshalle EG Aufzug;Zwischenpunkt;24;0;13,497185;52,509289;160004;300170024
S+U Lichtenberg Bhf (Berlin);Bahnhofshalle EG Rolltreppe von der Bahnhofshalle UG;Zwischenpunkt;23;0;13,497327;52,509432;160004;300170023
S+U Lichtenberg Bhf (Berlin);Bahnhofshalle EG Rolltreppe zur Bahnhofshalle UG;Zwischenpunkt;22;0;13,497272;52,509446;160004;300170022
S+U Lichtenberg Bhf (Berlin);Bahnhofshalle EG Treppe zum Untergeschoss der Bahnhofshalle;Zwischenpunkt;43;0;13,497302;52,509440;160004;300170043
S+U Lichtenberg Bhf (Berlin);Bahnhofshalle UG Aufzug;Zwischenpunkt;40;-3;13,497187;52,509290;160004;300170040
S+U Lichtenberg Bhf (Berlin);Bahnhofshalle UG Rampe zum Bahnverteiler Süd;Zwischenpunkt;32;-3;13,497098;52,509405;160004;300170032
S+U Lichtenberg Bhf (Berlin);Bahnhofshalle UG Rolltreppe von der Bahnhofshalle EG;Zwischenpunkt;37;-3;13,497198;52,509338;160004;300170037
S+U Lichtenberg Bhf (Berlin);Bahnhofshalle UG Rolltreppe zur Bahnhofshalle EG;Zwischenpunkt;38;-3;13,497255;52,509324;160004;300170038
S+U Lichtenberg Bhf (Berlin);Bahnhofshalle UG Treppe zum Bahnverteiler Süd;Zwischenpunkt;31;-3;13,496867;52,509491;160004;300170031
S+U Lichtenberg Bhf (Berlin);Bahnhofshalle UG Treppe zur Bahnhofshalle EG;Zwischenpunkt;39;-3;13,497227;52,509330;160004;300170039
S+U Lichtenberg Bhf (Berlin);Bahnhofshalle UG Treppe zur Weitlingstraße/Eitelstraße;Zwischenpunkt;41;-3;13,497242;52,509047;160004;300170041
S+U Lichtenberg Bhf (Berlin);Bahnhofshalle UG Treppe zur Weitlingstraße/Irenenstraße;Zwischenpunkt;42;-3;13,497607;52,509724;160004;300170042
S+U Lichtenberg Bhf (Berlin);Bahnsteig Gleis 15;ÖV;110;1;13,497433;52,510275;160004;300170110
S+U Lichtenberg Bhf (Berlin);Bahnsteig Gleis 15/16 Rampe zum Bahnverteiler Süd;Zwischenpunkt;114;1;13,495820;52,509497;160004;300170114
S+U Lichtenberg Bhf (Berlin);Bahnsteig Gleis 15/16 Treppe zum Bahnverteiler Süd;Zwischenpunkt;113;1;13,496585;52,509905;160004;300170113
S+U Lichtenberg Bhf (Berlin);Bahnsteig Gleis 15/16 Treppe zum Treppenpodest Richtung Bahnverteiler Nord;Zwischenpunkt;112;1;13,498490;52,510925;160004;300170112
S+U Lichtenberg Bhf (Berlin);Bahnsteig Gleis 16;ÖV;111;1;13,497302;52,510367;160004;300170111
S+U Lichtenberg Bhf (Berlin);Bahnsteig Gleis 17;ÖV;121;1;13,496490;52,510002;160004;300170121
S+U Lichtenberg Bhf (Berlin);Bahnsteig Gleis 17/20 Rampe zum Bahnverteiler Süd;Zwischenpunkt;124;1;13,495633;52,509620;160004;300170124
S+U Lichtenberg Bhf (Berlin);Bahnsteig Gleis 17/20 Treppe zum Bahnverteiler Nord;Zwischenpunkt;122;1;13,498080;52,510953;160004;300170122
S+U Lichtenberg Bhf (Berlin);Bahnsteig Gleis 17/20 Treppe zum Bahnverteiler Süd;Zwischenpunkt;123;1;13,496398;52,510033;160004;300170123
S+U Lichtenberg Bhf (Berlin);Bahnsteig Gleis 20;ÖV;120;1;13,496357;52,510088;160004;300170120
S+U Lichtenberg Bhf (Berlin);Bahnsteig Gleis 21;ÖV;131;1;13,496304;52,510126;160004;300170131
S+U Lichtenberg Bhf (Berlin);Bahnsteig Gleis 21/22 Rampe zum Bahnverteiler Süd;Zwischenpunkt;135;1;13,495452;52,509745;160004;300170135
S+U Lichtenberg Bhf (Berlin);Bahnsteig Gleis 21/22 Treppe zum Bahnverteiler Nord;Zwischenpunkt;133;1;13,497548;52,510867;160004;300170133
S+U Lichtenberg Bhf (Berlin);Bahnsteig Gleis 21/22 Treppe zum Bahnverteiler Süd;Zwischenpunkt;134;1;13,496211;52,510158;160004;300170134
S+U Lichtenberg Bhf (Berlin);Bahnsteig Gleis 22;ÖV;132;1;13,496164;52,510215;160004;300170132
S+U Lichtenberg Bhf (Berlin);Bahnverteiler  Nord Treppe zum Treppenpodest Richtung Bahnsteig Gleis 15/16;Zwischenpunkt;78;-3;13,498715;52,511034;160004;300170078
S+U Lichtenberg Bhf (Berlin);Bahnverteiler Nord Aufzug Tür 1;Zwischenpunkt;70;-3;13,497380;52,511316;160004;300170070
S+U Lichtenberg Bhf (Berlin);Bahnverteiler Nord Aufzug Tür 2;Zwischenpunkt;82;-3;13,499060;52,510851;160004;300170082
S+U Lichtenberg Bhf (Berlin);Bahnverteiler Nord Rampe zum Podest Richtung Weitlingstraße;Zwischenpunkt;84;-3;13,499375;52,510954;160004;300170084
S+U Lichtenberg Bhf (Berlin);Bahnverteiler Nord Rolltreppe zum S-Bahnsteig Gleis 1/2;Zwischenpunkt;80;-3;13,498971;52,510874;160004;300170080
S+U Lichtenberg Bhf (Berlin);Bahnverteiler Nord Rolltreppe zur Unterführung Frankfurter Allee;Zwischenpunkt;72;-3;13,497484;52,511339;160004;300170072
S+U Lichtenberg Bhf (Berlin);Bahnverteiler Nord Treppe zum Bahnsteig Gleis 17/20;Zwischenpunkt;77;-3;13,498269;52,511056;160004;300170077
S+U Lichtenberg Bhf (Berlin);Bahnverteiler Nord Treppe zum Bahnsteig Gleis 21/22;Zwischenpunkt;76;-3;13,497735;52,510959;160004;300170076
S+U Lichtenberg Bhf (Berlin);Bahnverteiler Nord Treppe zum S-Bahnsteig Gleis 1/2;Zwischenpunkt;81;-3;13,499000;52,510856;160004;300170081
S+U Lichtenberg Bhf (Berlin);Bahnverteiler Nord Treppe zum Treppenpodest Weitlingstraße;Zwischenpunkt;83;-3;13,499380;52,510935;160004;300170083
S+U Lichtenberg Bhf (Berlin);Bahnverteiler Nord Treppe zum U-Bahnsteig Gleis 1/2;Zwischenpunkt;74;-3;13,497580;52,511320;160004;300170074
S+U Lichtenberg Bhf (Berlin);Bahnverteiler Nord Treppe zum U-Bahnsteig Gleis 1/2;Zwischenpunkt;75;-3;13,498234;52,511199;160004;300170075
S+U Lichtenberg Bhf (Berlin);Bahnverteiler Nord Treppe zum U-Bahnsteig Gleis 1/2;Zwischenpunkt;79;-3;13,499033;52,511042;160004;300170079
S+U Lichtenberg Bhf (Berlin);Bahnverteiler Nord Treppe zur Unterführung Frankfurter Allee;Zwischenpunkt;73;-3;13,497491;52,511364;160004;300170073
S+U Lichtenberg Bhf (Berlin);Bahnverteiler Rolltreppe von der Unterführung Frankfurter Allee;Zwischenpunkt;71;-3;13,497480;52,511324;160004;300170071
S+U Lichtenberg Bhf (Berlin);Bahnverteiler Süd Rampe zum Bahnsteig Gleis 15/16;Zwischenpunkt;12;-2;13,496386;52,509799;160004;300170012
S+U Lichtenberg Bhf (Berlin);Bahnverteiler Süd Rampe zum Bahnsteig Gleis 17/20;Zwischenpunkt;10;-2;13,496201;52,509933;160004;300170010
S+U Lichtenberg Bhf (Berlin);Bahnverteiler Süd Rampe zum Bahnsteig Gleis 21/22;Zwischenpunkt;8;-2;13,496008;52,510045;160004;300170008
S+U Lichtenberg Bhf (Berlin);Bahnverteiler Süd Rampe zum Podest 1 Richtung S-Bahnsteig Gleis 1/2;Zwischenpunkt;13;-2;13,496667;52,509613;160004;300170013
S+U Lichtenberg Bhf (Berlin);Bahnverteiler Süd Rampe zum Untergeschoss der Bahnhofshalle;Zwischenpunkt;29;-2;13,496901;52,509541;160004;300170029
S+U Lichtenberg Bhf (Berlin);Bahnverteiler Süd Rolltreppe zum S-Bahnsteig Gleis 1/2;Zwischenpunkt;25;-2;13,496777;52,509649;160004;300170025
S+U Lichtenberg Bhf (Berlin);Bahnverteiler Süd Treppe zum Bahnsteig Gleis 15/16;Zwischenpunkt;11;-2;13,496504;52,509858;160004;300170011
S+U Lichtenberg Bhf (Berlin);Bahnverteiler Süd Treppe zum Bahnsteig Gleis 17/20;Zwischenpunkt;9;-2;13,496314;52,509986;160004;300170009
S+U Lichtenberg Bhf (Berlin);Bahnverteiler Süd Treppe zum Bahnsteig Gleis 21/22;Zwischenpunkt;7;-2;13,496128;52,510111;160004;300170007
S+U Lichtenberg Bhf (Berlin);Bahnverteiler Süd Treppe zum S-Bahnsteig Gleis 1/2;Zwischenpunkt;14;-2;13,496755;52,509662;160004;300170014
S+U Lichtenberg Bhf (Berlin);Bahnverteiler Süd Treppe zum Untergeschoss der Bahnhofshalle;Zwischenpunkt;30;-2;13,496857;52,509515;160004;300170030
S+U Lichtenberg Bhf (Berlin);Bushalt Einbecker Str. vor Weitlingstr. Pos. 12;Zugang und ÖV;6;0;13,501160;52,510487;160004;300170006
S+U Lichtenberg Bhf (Berlin);Bushalt Weitlingstr. ht. Einbecker Str. Pos. 10;Zugang und ÖV;5;0;13,499697;52,510508;160004;300170005
S+U Lichtenberg Bhf (Berlin);Bushalt Weitlingstr. ht. Einbecker Str. Pos. 8;Zugang und ÖV;3;0;13,498765;52,510358;160004;300170003
S+U Lichtenberg Bhf (Berlin);Bushalt Weitlingstr. ht. Einbecker Str. Pos. 9;Zugang und ÖV;2;0;13,499388;52,510476;160004;300170002
S+U Lichtenberg Bhf (Berlin);Bushalt Weitlingstr. vor Einbecker Str. Pos. 11;Zugang und ÖV;4;0;13,499672;52,510384;160004;300170004
S+U Lichtenberg Bhf (Berlin);Ersatzhalt Einbecker Straße ht. Wönnichstraße;Zugang und ÖV;62;0;13,501116;52,510422;160004;300170062
S+U Lichtenberg Bhf (Berlin);Ersatzhalt Skandinavische Straße vor Einbecker Straße;Zugang und ÖV;139;0;13,501019;52,511094;160004;300170139
S+U Lichtenberg Bhf (Berlin);Ersatzhalt Weitlingstraße hinter Einbecker Straße;Zugang und ÖV;1;0;13,499739;52,510517;160004;300170001
S+U Lichtenberg Bhf (Berlin);Ersatzhalt Weitlingstraße vor Irenenstraße;Zugang und ÖV;137;0;13,498061;52,509758;160004;300170137
S+U Lichtenberg Bhf (Berlin);Ersatzhalt Weitlingstraße vor Irenenstraße;Zugang und ÖV;138;0;13,498014;52,509522;160004;300170138
S+U Lichtenberg Bhf (Berlin);Podest Aufzug Tür 2;Zwischenpunkt;60;-1;13,499504;52,510858;160004;300170060
S+U Lichtenberg Bhf (Berlin);Podest Rampe zum Zugang Weitlingstraße/Bahnhofsvorplatz;Zwischenpunkt;59;-1;13,499431;52,510903;160004;300170059
S+U Lichtenberg Bhf (Berlin);Podest Rampe zur Frankfurter Allee/Gudrunstraße;Zwischenpunkt;45;-1;13,496930;52,511683;160004;300170045
S+U Lichtenberg Bhf (Berlin);Podest Rampe zur Unterführung Frankfurter Allee;Zwischenpunkt;44;-1;13,496977;52,511668;160004;300170044
S+U Lichtenberg Bhf (Berlin);Podest Treppe zum Zugang Weitlingstraße/Bahnhofsvorplatz;Zwischenpunkt;61;-1;13,499611;52,510909;160004;300170061
S+U Lichtenberg Bhf (Berlin);Podest Treppe zur Frankfurter Allee/Gudrunstraße;Zwischenpunkt;46;-1;13,496942;52,511758;160004;300170046
S+U Lichtenberg Bhf (Berlin);Podest Weitlingstraße Rampe zum Bahnverteiler Nord;Zwischenpunkt;58;-1;13,499467;52,510950;160004;300170058
S+U Lichtenberg Bhf (Berlin);Podest Weitlingstraße Treppe zum Bahnverteiler Nord;Zwischenpunkt;57;-1;13,499429;52,510923;160004;300170057
S+U Lichtenberg Bhf (Berlin);Podest 1 Rampe zum Bahnverteiler Süd;Zwischenpunkt;33;-1;13,496439;52,509492;160004;300170033
S+U Lichtenberg Bhf (Berlin);Podest 1 Rampe zum Podest 2;Zwischenpunkt;34;-1;13,496480;52,509466;160004;300170034
S+U Lichtenberg Bhf (Berlin);Podest 2 Rampe zum Podest 1 Richtung Bahnverteiler Süd;Zwischenpunkt;35;0;13,496715;52,509589;160004;300170035
S+U Lichtenberg Bhf (Berlin);Podest 2 Rampe zum S-Bahnsteig Gleis 1/2;Zwischenpunkt;36;0;13,496798;52,509624;160004;300170036
S+U Lichtenberg Bhf (Berlin);S-Bahnsteig Gleis 1;ÖV;101;1;13,497972;52,510220;160004;300170101
S+U Lichtenberg Bhf (Berlin);S-Bahnsteig Gleis 1/2 Aufzug Tür 1;Zwischenpunkt;103;1;13,499050;52,510846;160004;300170103
S+U Lichtenberg Bhf (Berlin);S-Bahnsteig Gleis 1/2 Rampe zum Podest 2 Richtung Bahnverteiler Süd;Zwischenpunkt;106;1;13,497038;52,509758;160004;300170106
S+U Lichtenberg Bhf (Berlin);S-Bahnsteig Gleis 1/2 Rolltreppe zum Bahnverteiler Nord;Zwischenpunkt;105;1;13,498800;52,510783;160004;300170105
S+U Lichtenberg Bhf (Berlin);S-Bahnsteig Gleis 1/2 Rolltreppe zum Bahnverteiler Süd;Zwischenpunkt;107;1;13,497012;52,509774;160004;300170107
S+U Lichtenberg Bhf (Berlin);S-Bahnsteig Gleis 1/2 Treppe zum Bahnverteiler Nord;Zwischenpunkt;104;1;13,498825;52,510767;160004;300170104
S+U Lichtenberg Bhf (Berlin);S-Bahnsteig Gleis 1/2 Treppe zum Bahnverteiler Süd;Zwischenpunkt;108;1;13,496990;52,509789;160004;300170108
S+U Lichtenberg Bhf (Berlin);S-Bahnsteig Gleis 2;ÖV;102;1;13,497825;52,510303;160004;300170102
S+U Lichtenberg Bhf (Berlin);S+U Lichtenberg Bhf (Berlin);Bauwerk;170;;13,498359;52,510672;160004;900160004
S+U Lichtenberg Bhf (Berlin);Treppenpodest Treppe zum Bahnverteiler Nord;Zwischenpunkt;47;-1;13,498702;52,511037;160004;300170047
S+U Lichtenberg Bhf (Berlin);Treppenpodest Treppe zum Gleis 15/16;Zwischenpunkt;48;-1;13,498679;52,511032;160004;300170048
S+U Lichtenberg Bhf (Berlin);U-Bahnsteig Aufzug Tür 1;Zwischenpunkt;93;-4;13,497353;52,511318;160004;300170093
S+U Lichtenberg Bhf (Berlin);U-Bahnsteig Gleis 1;ÖV;91;-4;13,498342;52,511218;160004;300170091
S+U Lichtenberg Bhf (Berlin);U-Bahnsteig Gleis 2;ÖV;92;-4;13,498291;52,511115;160004;300170092
S+U Lichtenberg Bhf (Berlin);U-Bahnsteig Treppe zum Bahnverteiler Nord;Zwischenpunkt;95;-4;13,498125;52,511219;160004;300170095
S+U Lichtenberg Bhf (Berlin);U-Bahnsteig Treppe zum Bahnverteiler Nord Richtung Frankfurter Allee;Zwischenpunkt;94;-4;13,497709;52,511296;160004;300170094
S+U Lichtenberg Bhf (Berlin);U-Bahnsteig Treppe zum Bahnverteiler Nord Richtung Weitlingstraße;Zwischenpunkt;96;-4;13,498932;52,511061;160004;300170096
S+U Lichtenberg Bhf (Berlin);Unterführung Frankfurter Allee Aufzug Tür 2;Zwischenpunkt;54;-2;13,497343;52,511319;160004;300170054
S+U Lichtenberg Bhf (Berlin);Unterführung Frankfurter Allee Rampe zum Zugang Frankfurter Allee/Buchberger Straße;Zwischenpunkt;56;-2;13,497162;52,511217;160004;300170056
S+U Lichtenberg Bhf (Berlin);Unterführung Frankfurter Allee Rampe zur Frankfurter Allee/Gudrunstraße;Zwischenpunkt;50;-2;13,497270;52,511643;160004;300170050
S+U Lichtenberg Bhf (Berlin);Unterführung Frankfurter Allee Rolltreppe vom Bahnverteiler Nord;Zwischenpunkt;52;-2;13,497279;52,511363;160004;300170052
S+U Lichtenberg Bhf (Berlin);Unterführung Frankfurter Allee Rolltreppe zum Bahnverteiler Nord;Zwischenpunkt;53;-2;13,497277;52,511349;160004;300170053
S+U Lichtenberg Bhf (Berlin);Unterführung Frankfurter Allee Treppe zum Bahnverteiler Nord;Zwischenpunkt;51;-2;13,497283;52,511391;160004;300170051
S+U Lichtenberg Bhf (Berlin);Unterführung Frankfurter Allee Treppe zum Zugang Frankfurter Allee;Zwischenpunkt;55;-2;13,497233;52,511210;160004;300170055
S+U Lichtenberg Bhf (Berlin);Zugang Bahnhofshalle Weitlingstraße;Zugang;20;0;13,497553;52,509573;160004;300170020
S+U Lichtenberg Bhf (Berlin);Zugang Bahnhofshalle Weitlingstraße;Zugang;21;0;13,497353;52,509258;160004;300170021
S+U Lichtenberg Bhf (Berlin);Zugang D Weitlingstraße/Bahnhofsvorplatz Rampe zum Podest;Zugang;17;0;13,499120;52,510723;160004;300170017
S+U Lichtenberg Bhf (Berlin);Zugang E Weitlingstraße/Bahnhofsvorplatz Treppe zum Podest;Zugang;15;0;13,499692;52,510892;160004;300170015
S+U Lichtenberg Bhf (Berlin);Zugang F Frankfurter Allee Treppe zur Unterführung Frankfurter Allee;Zugang;28;0;13,497388;52,511231;160004;300170028
S+U Lichtenberg Bhf (Berlin);Zugang G Frankfurter Allee Rampe zur Unterführung Frankfurter Allee;Zugang;27;0;13,496537;52,511272;160004;300170027
S+U Lichtenberg Bhf (Berlin);Zugang H Frankfurter Allee/Gudrunstraße Rampe zum Podest;Zugang;26;0;13,496816;52,511758;160004;300170026
S+U Lichtenberg Bhf (Berlin);Zugang H Frankfurter Allee/Gurdrunstraße Treppe zum Podest;Zugang;49;0;13,496939;52,511763;160004;300170049
S+U Lichtenberg Bhf (Berlin);Zugang Weitlingstraße/Bahnhofsvorplatz Aufzug Tür 1;Zugang;16;0;13,499503;52,510857;160004;300170016
S+U Lichtenberg Bhf (Berlin);Zugang Weitlingstraße/Eitelstraße zum Untergeschoss der Bahnhofshalle;Zugang;19;0;13,497370;52,508958;160004;300170019
S+U Lichtenberg Bhf (Berlin);Zugang Weitlingstraße/Irenenstraße Treppe zum Untergeschoss der Bahnhofshalle;Zugang;18;0;13,497754;52,509806;160004;300170018
S+U Lichtenberg Bhf/Gudrunstr. (Berlin);Ersatzhalt Gudrunstraße vor Hagenstraße;Zugang und ÖV;1;0;13,500155;52,512449;160021;300298001
S+U Lichtenberg Bhf/Gudrunstr. (Berlin);S+U Lichtenberg Bhf/Gudrunstr. (Berlin);Bauwerk;298;;13,500065;52,512367;160021;900160021
S+U Lichtenberg Bhf/Gudrunstr. (Berlin);Tramhalt Gudrunstraße vor Guntherstraße Pos. 5;Zugang und ÖV;2;0;13,501583;52,513029;160021;300298002
